"id","date","state","city","department","victim_number","victim_weight","reported_pitbull","actual_breed","source","source2","source3","victim_name","officer_name","seizure","survival","children","hospitalization","hospitalization_police_injury","arrest","fine","uniform","warrant_or_pc","beware_of_dog","suspension","firing","lawsuit","criminal_charge"
1949,"2015-04-26","Illinois","Evanston","Evanston Police Department",1,50,0,"German Shepherd 2 yo","http://www.chicagotribune.com/suburbs/evanston/news/ct-evr-dogshot-tl-0507-20150430-story.html",,,"Chance","unknown",2,0,2,0,0,2,2,"Uniform",2,2,2,2,2,2
1950,"2015-05-01","Pennsylvania","Philadelphia","Philadelphia Police Department Second District",1,2,1,"unconfirmed","http://www.nbcphiladelphia.com/news/breaking/Higbee-Street-Dog-Shot-302263441.html",,,"unknown","unknown",1,2,1,1,0,2,2,"Uniform",3,3,0,0,0,0
1951,"2015-04-20","Oregon","Woodburn","Woodburn Police Department",1,2,1,"unconfirmed","http://www.kgw.com/story/news/2015/04/23/woodburn-police-shoot-pit-bull/26251113/",,,"Boozer","unknown",2,0,0,0,0,1,1,"Uniform",1,0,0,0,2,0
1952,"2015-04-29","Louisiana","French Settlement","Livingston Parish Sheriffs Office, Louisiana State Police",1,50,0,"Weimaraner","http://theadvocate.com/news/12237011-123/livingston-parish-deputy-shoots-man",,,"Thor","unknown",2,1,0,0,1,1,1,"Uniform",0,2,1,2,2,2
1953,"2015-05-07","Pennsylvania","Johnstown","Dale Borough Police Department, City of Johnstown Animal Control",1,2,1,"unconfirmed","http://www.wjactv.com/news/features/top-stories/stories/police-shoot-kill-dog-after-attacks-bicyclist-6038.shtml",,,"Baby","unknown police, unknown animal control officer",1,0,2,1,0,1,1,"Uniform",2,2,2,2,2,2
1954,"2015-05-07","Michigan","Flint","Flint Police Department, City of Flint Building Department",1,2,1,"unconfirmed","http://www.minbcnews.com/news/story.aspx?id=1201717#.VU41EvkyPIU",,,"unknown","unknown",1,0,2,2,0,2,2,"Not Sure",3,3,2,2,2,2
1955,"2015-05-07","New Jersey","Paterson","Paterson Police Department, Paterson Animal Control",1,30,1,"unconfirmed","http://www.northjersey.com/news/officials-paterson-police-officer-shot-dog-inside-city-home-1.1326535",,,"unknown","unknown police, unknown animal control officers",1,0,2,2,2,2,2,"Not Sure",2,2,2,2,2,2
1956,"2010-06-01","Texas","Houston","Houston Police Department",1,50,0,"Boxer 3yo","http://www.khou.com/story/news/2015/05/06/bill-mandates-animal-training-for-officers/26949627/",,,"Bush","unknown",2,0,1,0,0,2,2,"Uniform",0,2,2,0,2,0
1957,"2015-04-29","Florida","Fellsmere","Fellsmere City Police Department",1,100,0,"Bull","http://www.wptv.com/news/region-indian-river-county/fellsmere-officer-shoots-bull-to-defend-children",,,"unknown","unknown",1,0,1,0,0,0,1,"Uniform",3,3,2,0,0,0
1958,"2015-03-21","Nebraska","Lincoln","Lincoln Police Department",1,30,1,"Pit Bull, 9yo","http://www.starherald.com/news/regional_statewide/lincoln-police-officer-cleared-in-fatal-dog-shooting/article_88c4dca8-f1e6-11e4-96fe-ef0d48b54433.html",,,"Opie","Jason Papke",1,0,1,0,0,2,2,"Uniform",1,2,0,0,2,0
1959,"2015-04-12","Nebraska","Lincoln","Lincoln Police Department",1,2,0,"Pointer mix","http://journalstar.com/news/local/911/shooting-of-dog-ruled-within-police-protocol/article_3cf6667d-401c-537d-a01c-8c101b3ea42d.html","https://www.facebook.com/Justice-4-Max-Markey-985500948127684/timeline",,"Max","Jason Brownell",2,0,2,0,0,2,2,"Uniform",0,2,2,0,2,0
1960,"2015-05-10","Mississippi","Saltillo","Tupelo Police Reserve Division, Tupelo Department of Development Services, Lee County Sheriffs Department",1,2,0,"unconfirmed","http://www.wtva.com/mostpopular/story/Charges-reduced-in-shooting-death-of-dog/2FCejPnHg0SoTEe354Y8tQ.cspx",,,"unknown","Jeremy Sapp",2,0,2,0,0,0,0,"Plain Clothes",0,2,1,2,2,1
1961,"2015-05-02","Pennsylvania","Conshohocken","Conshohocken Police Department",1,2,0,"unconfirmed - police claim the same dog 100lb mastiff and a 170 lb Cane Corso","http://www.phillymag.com/news/2015/05/11/terrence-howard-brother-dog-shot/",,,"unknown","unknown",2,0,2,0,0,0,2,"Not Sure",3,3,2,0,2,0
1962,"2015-05-11","Texas","Lubbock","Lubbock Police Department, Lubbock Animal Control",2,2,0,"unconfirmed - police claim one dog was a mastiff","http://www.everythinglubbock.com/story/d/story/lubbock-police-shot-dog-when-it-was-ordered-to-att/24302/Lm-Nx1YM7EqLIluUkDu5uw",,,"unknown","unknown",1,2,2,0,2,1,1,"Uniform",0,2,2,2,2,0
1963,"2015-05-20","Wisconsin","Chippewa Falls","Chippewa Falls Police Department",2,2,1,"unconfirmed","http://www.wqow.com/story/29115476/2015/05/20/chippewa-falls-police-respond-kill-dog-running-loose",,,"Unknown dog, Buddy","unknown",1,0,1,0,0,0,2,"Uniform",0,2,2,2,2,2
1964,"2015-05-14","Texas","San Benito","San Benito Police Department",1,30,1,"American Pit Bull Terrier","http://sbnewspaper.com/2015/05/15/former-sb-officer-shoots-dog-in-face-community-outraged/comment-page-1/",,,"Gordo","Ezequiel AKA Zeke Torres",0,1,2,0,0,2,2,"Plain Clothes",0,2,0,0,2,2
1965,"2015-05-21","New York","Utica","Utica Police Department SWAT",1,2,1,"unconfirmed","http://www.twcnews.com/nys/central-ny/news/2015/05/21/utica-police-officer-shoots-pitbull.html",,,"unknown","unknown",2,0,2,0,1,2,2,"Uniform",1,2,1,2,2,2
1966,"2015-05-21","Nevada","Las Vegas","Las Vegas Metropolitan Police Department",2,2,1,"unconfirmed","http://www.reviewjournal.com/news/las-vegas/metro-shoots-dog-after-attack-person",,,"unknown","unknown",1,0,2,0,0,2,2,"Uniform",2,3,0,0,2,0
1968,"2015-05-24","North Carolina","Greenville","Greenville Police Department Animal Services",1,2,0,"unconfirmed","http://www.witn.com/home/headlines/Police-shoot-dog-during-attack-304873321.html",,,"unknown","unknown",1,0,1,2,0,2,2,"Uniform",3,3,0,0,2,0
1969,"2015-04-22","California","Ventura","Ventura Police Department, Ventura County Animal Control",1,2,1,"unconfirmed","http://www.vcstar.com/news/local-news/ventura/police-officer-shoots-dog-in-ventura-altercation_53418920",,,"unknown","Two Unknown Police",1,2,0,1,2,1,1,"Uniform",2,3,2,2,2,2
1970,"2015-04-22","Idaho","Meridian","Meridian Police Department, Idaho Humane Society ",2,2,1,"unconfirmed","http://www.mymeridianpress.com/news/dog-shot-during-warrant-arrest/article_526cc19c-e91d-11e4-9a85-f7945929bdfd.html",,,"unknown","unknown",1,1,2,0,0,1,1,"Uniform",1,2,2,0,2,0
1971,"2015-04-22","Ohio","Mansfield","Northern Ohio Violent Fugitive Task Force Richland County Division, Mansfield Police Department",1,50,0,"Labrador and Mastiff mix 3yo","http://www.mansfieldnewsjournal.com/story/news/local/2015/04/23/us-marshal-shoot-dog/26243729/",,,"Shady","unknown",0,1,1,0,0,0,0,"Not Sure",2,2,0,0,2,2
1972,"2015-04-16","Minnesota","Minneapolis","Minneapolis Police Department Squad 425",1,30,1,"Pit Bull, 5yo","http://www.myfoxtwincities.com/story/28864033/minneapolis-man-says-police-shot-and-killed-his-pit-bull","https://www.facebook.com/Justice-4-Mya-825846230842512/","https://www.gofundme.com/justice4mya","Mya","James Frost badge number 002139, Cory Taylor badge number 007141",2,0,2,0,0,0,2,"Uniform",1,2,2,2,2,2
1973,"2015-04-17","New York","New York City - Brooklyn","NYPD",1,30,0,"unconfirmed","http://7online.com/news/caught-on-camera-officer-shoots-at-dog-in-crowd-of-people-during-arrest-in-brooklyn/666840/",,,"unknown","unknown",2,1,1,0,2,1,1,"Uniform",2,0,2,2,2,2
1974,"2015-04-16","Iowa","Fort Dodge","Fort Dodge Police Department, Fort Dodge Animal Control",1,2,1,"unconfirmed","http://www.kwwl.com/story/28833928/2015/04/17/ft-dodge-police-shoots-kills-dog-after-reports-of-attacks",,,"unknown","Animal control officer Blaine Hepp, unknown police",2,0,2,1,0,0,1,"Uniform",2,2,0,0,0,0
1975,"2015-04-17","Georgia","Buford","Gwinnett County Police Department, Gwinnett County Animal Control",2,30,0,"unconfirmed","http://www.wsbradio.com/news/news/local/police-shoot-familys-dog-buford/nkxN3/",,,"Rocky, Scrappy","Two Unknown Police",1,0,0,0,0,0,2,"Uniform",0,0,0,0,2,0
1977,"2015-04-17","Nevada","Las Vegas","Las Vegas Metropolitan Police Department",3,2,1,"unconfirmed","http://www.reviewjournal.com/news/las-vegas/dog-police-shot-attacking-their-k-9-has-died",,,"unknown dog, unknown police dog","Two Unknown Police, unknown police dog",1,0,0,0,0,0,0,"Uniform",0,2,0,0,2,0
1978,"2015-05-11","Missouri","Saint Joseph","Saint Joseph Police Department, Saint Joseph Animal Control and Rescue",1,2,0,"rottweiler","http://www.newspressnow.com/news/local_news/article_10ce03e5-b2fc-5aa2-b312-a14d082d1190.html",,,"unknown","unknown",1,2,1,0,0,1,1,"Not Sure",1,2,2,2,2,0
1979,"2015-05-11","Texas","Plano","Plano Police Department, City of Plano Animal Services",2,2,0,"unconfirmed - reported Shepherd mix","http://www.nbcdfw.com/news/local/Shots-Fired-in-Plano-Dog-Attacks-299516161.html",,,"unknown","unknown",1,0,1,1,0,2,2,"Uniform",3,3,0,0,2,0
1980,"2015-04-09","Texas","Sante Fe","Santa Fe Police Department, Galveston County Animal Resource Center",9,2,1,"2 unconfirmed adult dogs, 7 unconfirmed puppies","http://abc13.com/pets/officer-fatally-shoots-dog-during-attack;-pups-seized-/645188/",,,"unknown","unknown",1,0,2,2,2,1,1,"Uniform",1,0,0,0,2,0
1981,"2015-04-04","Florida","Gainesville","Gainesville Police Department",2,2,1,"unconfirmed","http://www.gainesville.com/article/20150404/ARTICLES/150409801",,,"police dog Brady, unidentified dog","K-9 Brady, Jon Rappa - shooter",2,0,2,0,1,1,1,"Uniform",2,2,2,2,2,2
1982,"2015-04-03","Nevada","Henderson","Henderson Police Department ",1,2,0,"unconfirmed - police claim akita","http://www.fox5vegas.com/story/28723245/henderson-police-shoot-aggressive-dog",,,"unknown","unknown",2,2,2,0,0,2,2,"Uniform",2,2,2,2,2,0
1983,"2015-04-03","Nebraska","Omaha","Omaha Police Department, Nebraska Humane Society",3,2,1,"2 unconfirmed adult dogs, 1 unconfirmed 12 week old puppy","http://www.wowt.com/news/headlines/Omaha-Police-Officer-Shoots-at-Dog--298616411.html",,,"Kiki, Tyson, unknown puppy","unknown",1,1,0,0,0,0,1,"Uniform",0,2,2,2,2,0
1984,"2015-03-27","Florida","Jacksonville","Jacksonville Sheriffs Office",1,2,1,"unconfirmed","http://jacksonville.com/first-coast-news-times-union/2015-03-28/story/troubled-jacksonville-cop-shoots-dog-near-school",,,"unknown","Irving Diaz",0,1,1,0,0,0,2,"Uniform",3,3,2,2,2,2
1985,"2015-03-25","Texas","Odessa","Odessa Police Department",1,50,0,"Labrador","http://www.oaoa.com/premium/article_191c02b2-d8c5-11e4-8898-df767c5a2a4c.html",,,"Smoke","Lindsay Waychoff, Joel Smith",2,1,2,0,0,0,0,"Uniform",0,2,0,0,0,0
1986,"2015-04-01","Oregon","Eugene","Eugene Police Department",1,2,0,"unconfirmed","http://www.kval.com/news/local/Police-Officer-shot-dog-hurled-at-him-by-fleeing-suspect-298535631.html",,,"unknown","unknown",2,2,2,2,2,1,1,"Uniform",2,2,0,0,0,0
1987,"2015-03-21","Arkansas","Pine Bluff","Jefferson County Sheriffs Office, Pine Bluff Animal Control",7,50,1,"unconfirmed","http://www.katv.com/story/28579514/deputy-kills-dog-involved-in-deadly-attack","http://www.dailymail.co.uk/news/article-3007832/Arkansas-man-attacked-killed-pit-bull-terriers-owner-warned-previously-aggressive-behavior.html",,"unknown","unknown",1,0,2,1,0,2,2,"Uniform",1,2,0,0,0,0
1989,"2015-05-24","Florida","Orlando","Orange County Sheriffs Office",1,30,1,"Pit Bull, 4yo","http://www.wftv.com/news/news/local/womans-dog-fatally-shot-deputies-responding-call/nmNHr/",,,"Itchygo","unknown",1,0,1,0,0,0,0,"Uniform",0,0,0,0,2,0
1990,"2015-05-24","Michigan","Detroit","Detroit Police Department",1,2,1,"Mixed breed 6yo - cattle dog mix","http://www.freep.com/story/news/local/michigan/detroit/2015/05/27/detroit-police-shoot-dog/27980463/",,,"Millie","unknown",0,1,1,0,0,0,2,"Uniform",3,3,0,0,2,0
1991,"2015-05-27","South Carolina","Mount Pleasant","Berkeley County Sheriffs Office, Mount Pleasant Police Department, Charleston County Sheriffs Office",1,50,0,"Labrador, 4yo","http://www.postandcourier.com/article/20150528/PC16/150529327/dog-in-stolen-suv-is-shot-suspect-escapes-injury-as-berkeley-county-deputies-open-fire",,,"Rip","unknown police, unknown deputies",0,1,2,0,2,0,0,"Uniform",3,3,2,2,2,0
1992,"2015-05-25","Ohio","Sandusky","Sandusky Police Department, Erie County Health Department",1,2,0,"unconfirmed","http://www.sanduskyregister.com/news/law-enforcement/8316271",,,"unknown","Michael Schock - shooter, Dawn Allen, Stephen Ritterbach",2,0,2,1,0,2,2,"Uniform",3,3,1,0,2,0
1994,"2013-08-20","New York","Brentwood","Suffolk County Police Department",1,2,0,"Akita","http://pix11.com/2013/08/21/long-island-cop-shoots-and-kills-dog-after-being-attacked/",,,"Unknown","Unknown",2,0,2,1,0,3,3,"Uniform",2,3,2,2,2,2
1995,"2015-05-29","New York","Rochester","Rochester Police Department, Rochester Animal Services",2,2,1,"unconfirmed","http://www.twcnews.com/nys/rochester/news/2015/05/29/police-chase-dog-attack.html",,,"unknown","unknown",1,0,2,1,2,0,2,"Uniform",0,2,2,2,2,0
1997,"2015-05-27","Florida","Davie","Hialeah Police Department, Davie Police Department",2,50,0,"Bloodhound 6yo Police K9, Belgian Malinois 4yo Police K9","http://www.miamiherald.com/news/local/community/miami-dade/hialeah/article22496112.html",,,"police dog Jimmy, police dog Hector","Nelson Enriquez, two police K9s",1,0,0,0,0,3,3,"Not Sure",3,3,2,2,2,2
1998,"2007-11-01","Florida","Miami","Miami Police Department",1,30,0,"unconfirmed police K9","http://miami.cbslocal.com/2011/02/08/former-miami-cop-takes-deal-in-k9s-death/",,,"Police dog Dynasty","Rondal Lardy Brown, Police K9 Dynasty",1,0,2,0,0,3,3,"Not Sure",3,3,1,1,0,1
1999,"2006-06-01","Florida","Doral","Miami-Dade Police Department",1,50,0,"Unconfirmed - sources conflict either German Shepherd or Belgian Malinois 2 to 4 yo","http://www.palmbeachpost.com/news/news/crime-law/trial-over-miami-dade-police-dogs-death-pits-exper/nL8pG/",,,"Police dog Duke","Allen Cockfield - killer, Andy Giordani - witness, 10 unidentified additional trainer witnesses",1,0,0,0,0,3,3,"Plain Clothes",3,3,1,1,0,1
2000,"2015-05-29","Alabama","Jasper","Jasper Police Department",1,2,0,"unconfirmed - police claim German Shepherd","http://www.al.com/news/birmingham/index.ssf/2015/05/woman_severely_injured_after_d.html",,,"unknown","unknown",1,0,2,1,0,2,2,"Not Sure",2,2,2,2,2,0
2001,"2015-05-29","Florida","Jacksonville","Jacksonville Sheriffs Office ",1,2,0,"Basset hound mix","http://www.dailymail.co.uk/news/article-3106775/Off-duty-Florida-cop-kills-neighbor-s-dog-shot-head-ran-backyard.html","https://www.facebook.com/Justice-4-Goose-113096622357391/",,"Goose","Sgt C Bradley Shivers",0,0,1,0,0,0,2,"Plain Clothes",3,3,2,2,2,0
2002,"2015-06-04","Ohio","Fairview","Cincinnati Police Department, SPCA Cincinnati",2,2,1,"unconfirmed","http://www.fox19.com/story/29246174/police-shoot-kill-pit-bull-to-stop-attack",,,"unknown","unknown police, unknown animal control officer",1,0,2,0,2,2,2,"Uniform",2,2,2,2,2,0
2003,"2015-05-22","Utah","Tooele","Tooele City Police Department",1,2,1,"unconfirmed","http://fox13now.com/2015/06/04/tooele-police-release-body-cam-video-from-officer-who-shot-pit-bull/",,,"unknown","unknown",2,0,2,1,2,1,1,"Uniform",0,2,2,2,2,0
2004,"2013-11-29","Utah","Tooele","Tooele City Police Department, Tooele City Animal Control",1,2,1,"unconfirmed","https://www.ksl.com/?sid=27877800",,,"Brutus","Alan Gifford",1,0,1,0,0,2,2,"Uniform",3,3,2,2,2,2
2005,"2015-06-03","New York","Middletown","Middletown Police Department, Middletown Animal Control",1,2,1,"unconfirmed","http://www.recordonline.com/article/20150603/NEWS/150609769/-1/RSS777",,,"unknown","unknown",2,0,2,0,0,2,2,"Uniform",3,3,2,2,2,0
2006,"2015-06-25","Pennsylvania","Blakeslee","Pocono Mountain Regional Police Department",1,2,1,"unconfirmed","http://wnep.com/2015/06/25/pit-bull-shot-by-police-in-the-poconos/",,,"unknown","unknown",2,0,2,0,0,3,3,"Uniform",3,3,1,2,2,2
2007,"2015-06-26","Texas","Houston","Houston Police Department",1,2,0,"unconfirmed 3yo","http://abc13.com/news/hpd-suspect-throws-dog-at-police-to-try-to-get-away/815773/",,,"Prada","unknown",1,1,2,0,2,0,2,"Not Sure",1,0,2,2,2,0
2008,"2015-06-24","Alabama","Huntsville","Huntsville Police Department, Huntsville Animal Services",2,2,1,"two unconfirmed breed dogs","http://whnt.com/2015/06/24/huntsville-officer-shoots-kills-dog-after-being-bitten-at-domestic-violence-call/",,,"unknown","two unknown police, unknown animal control officers",1,0,2,1,2,1,1,"Uniform",2,2,2,2,2,0
2009,"2015-06-23","California","Richmond","Richmond Police Department",1,50,0,"Belgian Malinois 3 yo police K9","http://wn.ktvu.com/story/29387985/richmond-police-officer-shoots-k-9-unit-dog-after-being-bitten",,,"unknown police canine","unknown police officer, unknown police K9",1,1,2,1,0,3,3,"Uniform",3,3,2,2,2,2
2010,"2015-06-23","Florida","Fort Pierce","Fort Pierce Police Department, Saint Lucie County Animal Control Division, Saint Lucie County Fire Rescue",1,2,0,"Chow mix 4yo","http://www.wptv.com/news/region-st-lucie-county/fort-pierce/police-shoot-dog-in-fort-pierce-after-it-attacks-owners",,,"Mo","unknown police officers, unknown animal control officers",1,0,2,1,0,0,2,"Uniform",1,2,0,0,0,0
2011,"2015-01-31","Michigan","Detroit","Detroit Police Department",1,100,0,"French Mastiff","http://www.myfoxdetroit.com/story/29392627/man-suing-city-of-detroit-police-for-killing-his-dog",,,"Babycakes","Darrell Dawson",0,0,2,0,0,2,2,"Uniform",0,2,2,2,1,2
2012,"2012-06-17","Michigan","Burton","Burton Police Department, Genesee County Animal Control",1,50,0,"Rottweiler 5yo suffering from severe hip dysplasia","http://www.mlive.com/news/flint/index.ssf/2012/06/burton_officer-involved_dog_sh.html",,,"Shadow","unknown police officer",0,1,2,0,0,0,0,"Uniform",0,2,2,2,2,2
2013,"2015-06-19","Ohio","Columbus","City of Columbus Division of Police",1,30,0,"Mixed breed - possibly bulldog mix","http://www.dispatch.com/content/stories/local/2015/06/19/whitehall-officer-involved-shooting.html",,,"Patches","Jonathan Thomas - shooter",2,1,1,0,1,0,2,"Uniform",1,2,2,2,2,2
2014,"2015-06-14","California","San Francisco","San Francisco Police Department",1,2,1,"unconfirmed breed 11yo","http://abc7news.com/news/san-francisco-officer-kills-family-dog-after-being-bitten/784991/",,,"Zoey","two unknown police",2,0,1,1,0,2,2,"Uniform",0,2,2,2,2,0
2015,"2012-08-07","New York","New York - Brooklyn - Bushwick","NYPD, ASPCA",2,2,1,"unconfirmed","http://www.wsj.com/articles/SB10000872396390444423704577575662906811078",,,"unknown","two unknown detectives, unknown ASPCA employees",1,2,2,0,1,0,2,"Plain Clothes",0,0,2,2,2,2
2016,"2015-06-14","Minnesota","Minneapolis","Ramsey County Sheriffs Office, Carlton County Sheriffs Office",1,2,0,"unconfirmed police K9","http://minnesota.cbslocal.com/2015/06/26/sheriff-ramsey-county-deputy-caught-on-camera-abusing-dog/",,,"unknown police canine","Brett Arthur Berry",1,1,2,0,0,3,3,"Plain Clothes",3,3,1,2,2,1
2017,"2015-06-20","Kansas","Wichita","Wichita Police Department Animal Control Section",2,2,1,"two unconfirmed dogs","http://www.kake.com/home/headlines/Wichita-officer-shoots-kills-aggressive-dog-308868531.html",,,"unknown","unknown police officers, unknown animal control officer",1,0,1,0,0,2,2,"Not Sure",2,2,2,2,2,0
2018,"2015-06-16","Indiana","Greenwood","Greenwood Police Department",2,2,1,"unconfirmed","http://cbs4indy.com/2015/06/17/one-dog-killed-another-tranquilized-during-greenwood-incident/",,,"unknown","unknown police officers, unknown animal control officers",1,0,2,0,0,2,1,"Not Sure",0,2,0,0,2,0
2019,"2015-06-12","New Mexico","Truth or Consequences","Truth or Consequences Police Department",1,100,0,"Bull mastiff","http://www.kob.com/article/stories/s3829116.shtml#.VZV6x0b-HIX",,,"unknown","unknown police officer",2,0,2,1,0,2,2,"Uniform",0,0,0,0,2,0
2020,"2015-06-12","Mississippi","Cleveland","Cleveland Police Department, Bolivar County Animal Shelter",1,50,0,"Labrador 1yo","http://www.clarionledger.com/story/news/2015/06/16/cleveland-investigator-shoots-family-dog/28813497/",,,"Miller","unknown police officers, unknown animal control officer",0,0,0,0,0,0,2,"Uniform",0,2,1,2,2,2
